cve_id,published,last_modified,source_identifier,url,year
CVE-2018-1000001,2018-01-31 14:29:00.607,2024-11-21T03:39:23.620,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-1000001,2018
CVE-2017-12165,2018-07-27 15:29:00.237,2024-11-21T03:08:57.927,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2017-12165,2018
CVE-2019-1884,2019-07-04 20:15:10.937,2024-11-21T04:37:36.687,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2019-1884,2019
CVE-2019-13367,2019-07-08 22:15:11.877,2023-11-07T03:03:50.270,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-13367,2019
CVE-2019-0020,2019-01-15 21:29:01.587,2024-11-21T04:16:03.933,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2019-0020,2019
CVE-2019-1832,2019-05-16 02:29:00.327,2024-11-26T16:09:02.407,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2019-1832,2019
CVE-2019-16764,2019-11-25 17:15:11.713,2024-11-21T04:31:08.573,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2019-16764,2019
CVE-2019-0015,2019-01-15 21:29:01.417,2024-11-21T04:16:03.273,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2019-0015,2019
CVE-2019-14258,2019-08-21 19:15:13.777,2024-11-21T04:26:18.767,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-14258,2019
CVE-2019-1010235,2019-07-22 15:15:10.457,2024-11-21T04:18:04.600,josh@bress.net,https://cvefeed.io/vuln/detail/CVE-2019-1010235,2019
CVE-2019-2248,2019-05-24 17:29:02.787,2024-11-21T04:40:31.973,product-security@qualcomm.com,https://cvefeed.io/vuln/detail/CVE-2019-2248,2019
CVE-2019-1010024,2019-07-15 04:15:13.473,2024-11-21T04:17:55.843,josh@bress.net,https://cvefeed.io/vuln/detail/CVE-2019-1010024,2019
CVE-2019-8133,2019-11-06 00:15:10.797,2024-11-21T04:49:20.850,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2019-8133,2019
CVE-2019-18389,2019-12-23 16:15:11.167,2024-11-21T04:33:11.213,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-18389,2019
CVE-2019-1469,2019-12-10 22:15:16.993,2024-11-21T04:36:45.210,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2019-1469,2019
CVE-2013-2024,2019-10-31 20:15:10.913,2024-11-21T01:50:53.183,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2013-2024,2019
CVE-2019-16670,2019-12-06 18:15:11.887,2024-11-21T04:30:56.453,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-16670,2019
CVE-2019-13623,2019-07-17 03:15:10.540,2024-11-21T04:25:23.103,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-13623,2019
CVE-2019-13920,2019-09-13 17:15:11.867,2024-11-21T04:25:42.087,productcert@siemens.com,https://cvefeed.io/vuln/detail/CVE-2019-13920,2019
CVE-2018-4414,2019-04-03 18:29:14.300,2024-11-21T04:07:22.070,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2018-4414,2019
CVE-2019-5129,2019-10-25 18:15:11.880,2024-11-21T04:44:24.297,talos-cna@cisco.com,https://cvefeed.io/vuln/detail/CVE-2019-5129,2019
CVE-2019-6790,2019-05-17 16:29:05.940,2024-11-21T04:47:09.623,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-6790,2019
CVE-2019-14551,2019-08-03 02:15:11.093,2024-11-21T04:26:57.133,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-14551,2019
CVE-2019-18411,2019-11-06 22:15:10.380,2024-11-21T04:33:12.487,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-18411,2019
CVE-2019-2646,2019-04-23 19:32:53.443,2024-11-21T04:41:17.027,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2019-2646,2019
CVE-2015-9312,2019-08-14 15:15:11.347,2024-11-21T02:40:19.117,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2015-9312,2019
CVE-2019-9594,2019-03-06 16:29:00.410,2024-11-21T04:51:55.640,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-9594,2019
CVE-2017-14660,2019-03-05 20:15:16.127,2023-11-07T02:39:04.623,psirt@forcepoint.com,https://cvefeed.io/vuln/detail/CVE-2017-14660,2019
CVE-2019-15417,2019-11-14 17:15:20.960,2024-11-21T04:28:40.907,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-15417,2019
CVE-2018-14885,2019-06-28 18:15:10.520,2024-11-21T03:50:00.760,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-14885,2019
CVE-2019-17192,2019-10-05 02:15:11.377,2024-11-21T04:31:50.137,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-17192,2019
CVE-2019-2961,2019-10-16 18:15:31.077,2024-11-21T04:41:52.560,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2019-2961,2019
CVE-2019-19479,2019-12-01 23:15:10.653,2024-11-21T04:34:48.457,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-19479,2019
CVE-2019-10026,2019-03-25 00:29:05.840,2024-11-21T04:18:15.040,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-10026,2019
CVE-2018-20937,2019-08-01 17:15:12.297,2024-11-21T04:02:30.737,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-20937,2019
CVE-2019-6005,2019-09-12 17:15:14.500,2024-11-21T04:45:54.090,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2019-6005,2019
CVE-2018-1000409,2019-01-09 23:29:02.373,2024-11-21T03:40:00.413,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-1000409,2019
CVE-2018-20922,2019-08-01 15:15:14.593,2024-11-21T04:02:28.720,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-20922,2019
CVE-2018-14880,2019-10-03 16:15:12.210,2024-11-21T03:49:59.753,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-14880,2019
CVE-2019-14547,2019-08-05 19:15:11.333,2024-11-21T04:26:56.510,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-14547,2019
CVE-2012-1637,2019-11-21 23:15:11.607,2024-11-21T01:37:22.193,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-1637,2019
CVE-2019-0162,2019-04-17 18:29:00.323,2024-11-21T04:16:22.987,secure@intel.com,https://cvefeed.io/vuln/detail/CVE-2019-0162,2019
CVE-2019-18757,2019-11-04 21:15:16.480,2023-11-07T03:07:12.113,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2019-18757,2019
CVE-2018-1913,2019-04-03 14:29:00.690,2024-11-21T04:00:35.380,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2018-1913,2019
CVE-2019-16569,2019-12-17 15:15:22.083,2024-11-21T04:30:50.600,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2019-16569,2019
CVE-2019-8662,2019-12-18 18:15:31.817,2024-11-21T04:50:15.067,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2019-8662,2019
CVE-2019-1819,2019-05-16 01:29:00.360,2024-11-21T04:37:27.780,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2019-1819,2019
CVE-2018-1946,2019-02-21 17:29:00.383,2024-11-21T04:00:38.633,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2018-1946,2019
CVE-2019-8098,2019-08-20 21:15:14.700,2024-11-21T04:49:16.900,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2019-8098,2019
CVE-2019-7859,2019-08-02 22:15:15.173,2024-11-21T04:48:52.463,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2019-7859,2019
CVE-2017-18369,2019-05-02 17:29:00.647,2024-11-21T03:19:57.060,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2017-18369,2019
CVE-2019-9398,2019-09-27 19:15:26.343,2024-11-21T04:51:33.970,security@android.com,https://cvefeed.io/vuln/detail/CVE-2019-9398,2019
CVE-2019-17185,2020-03-21 01:15:12.243,2024-11-21T04:31:49.137,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-17185,2020
CVE-2020-6247,2020-05-12 18:15:14.117,2024-11-21T05:35:22.537,cna@sap.com,https://cvefeed.io/vuln/detail/CVE-2020-6247,2020
CVE-2020-8439,2020-03-07 01:15:15.457,2024-11-21T05:38:51.390,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8439,2020
CVE-2020-2257,2020-09-16 14:15:13.377,2024-11-21T05:25:06.823,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2257,2020
CVE-2020-15179,2020-09-15 18:15:14.000,2024-11-21T05:05:00.977,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-15179,2020
CVE-2020-1578,2020-08-17 19:15:21.240,2024-11-21T05:10:53.093,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2020-1578,2020
CVE-2020-17389,2020-08-25 21:15:12.850,2024-11-21T05:07:59.710,zdi-disclosures@trendmicro.com,https://cvefeed.io/vuln/detail/CVE-2020-17389,2020
CVE-2020-12394,2020-05-26 17:15:10.260,2024-11-21T04:59:38.003,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2020-12394,2020
CVE-2020-0156,2020-06-11 15:15:14.037,2024-11-21T04:53:00.607,security@android.com,https://cvefeed.io/vuln/detail/CVE-2020-0156,2020
CVE-2020-11690,2020-04-22 14:15:12.707,2024-11-21T04:58:24.620,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-11690,2020
CVE-2020-8687,2020-08-13 04:15:13.883,2024-11-21T05:39:15.230,secure@intel.com,https://cvefeed.io/vuln/detail/CVE-2020-8687,2020
CVE-2019-8851,2020-10-27 20:15:21.330,2024-11-21T04:50:36.003,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2019-8851,2020
CVE-2020-7535,2020-12-11 01:15:12.127,2024-11-21T05:37:19.907,cybersecurity@se.com,https://cvefeed.io/vuln/detail/CVE-2020-7535,2020
CVE-2019-9542,2020-01-03 22:15:13.257,2024-11-21T04:51:49.240,cret@cert.org,https://cvefeed.io/vuln/detail/CVE-2019-9542,2020
CVE-2020-0368,2020-12-15 16:15:13.010,2024-11-21T04:53:23.870,security@android.com,https://cvefeed.io/vuln/detail/CVE-2020-0368,2020
CVE-2020-1094,2020-04-15 15:15:21.310,2024-11-21T05:09:44.230,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2020-1094,2020
CVE-2020-4070,2020-06-22 16:15:11.963,2024-11-21T05:32:15.050,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-4070,2020
CVE-2016-11055,2020-04-28 16:15:12.497,2024-11-21T02:45:23.633,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2016-11055,2020
CVE-2019-20734,2020-04-16 20:15:13.553,2024-11-21T04:39:13.173,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-20734,2020
CVE-2020-4679,2020-10-12 14:15:12.840,2024-11-21T05:33:06.800,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2020-4679,2020
CVE-2018-21040,2020-04-08 17:15:12.273,2024-11-21T04:02:45.633,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2018-21040,2020
CVE-2020-14173,2020-07-03 02:15:10.660,2024-11-21T05:02:47.863,security@atlassian.com,https://cvefeed.io/vuln/detail/CVE-2020-14173,2020
CVE-2019-20922,2020-09-30 18:15:18.100,2024-11-21T04:39:41.877,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-20922,2020
CVE-2020-5823,2020-02-11 18:15:16.823,2024-11-21T05:34:39.003,secure@symantec.com,https://cvefeed.io/vuln/detail/CVE-2020-5823,2020
CVE-2019-19200,2020-10-06 15:15:14.850,2024-11-21T04:34:18.937,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-19200,2020
CVE-2020-11011,2020-04-22 17:15:12.387,2024-11-21T04:56:34.697,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-11011,2020
CVE-2020-3965,2020-06-25 15:15:11.180,2024-11-21T05:32:04.440,security@vmware.com,https://cvefeed.io/vuln/detail/CVE-2020-3965,2020
CVE-2020-27422,2020-11-16 16:15:14.897,2024-11-21T05:21:12.523,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-27422,2020
CVE-2020-5220,2020-01-27 21:15:11.430,2024-11-21T05:33:42.347,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5220,2020
CVE-2019-1506,2020-01-24 22:15:21.380,2023-11-07T03:08:15.663,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2019-1506,2020
CVE-2020-1545,2020-08-17 19:15:19.210,2024-11-21T05:10:48.380,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2020-1545,2020
CVE-2020-3522,2020-08-26 17:15:14.927,2024-11-21T05:31:14.750,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3522,2020
CVE-2020-8595,2020-02-12 15:15:14.727,2024-11-21T05:39:05.677,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8595,2020
CVE-2017-18888,2020-06-19 19:15:10.590,2024-11-21T03:21:11.127,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2017-18888,2020
CVE-2019-4582,2020-08-13 12:15:17.403,2024-11-21T04:43:46.107,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2019-4582,2020
CVE-2020-2767,2020-04-15 14:15:26.187,2024-11-21T05:26:12.807,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2020-2767,2020
CVE-2020-26157,2020-09-30 18:15:27.257,2024-11-21T05:19:23.897,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-26157,2020
CVE-2020-10502,2020-03-12 14:15:21.160,2024-11-21T04:55:29.267,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-10502,2020
CVE-2020-9716,2020-08-19 15:15:13.183,2024-11-21T05:41:08.827,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2020-9716,2020
CVE-2019-16072,2020-03-20 00:17:08.967,2024-11-21T04:30:00.287,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2019-16072,2020
CVE-2020-2219,2020-07-02 15:15:18.757,2024-11-21T05:24:59.590,jenkinsci-cert@googlegroups.com,https://cvefeed.io/vuln/detail/CVE-2020-2219,2020
CVE-2011-0220,2020-02-05 20:15:10.673,2024-11-21T01:23:34.430,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2011-0220,2020
CVE-2012-6083,2020-01-23 18:15:12.537,2024-11-21T01:45:47.113,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2012-6083,2020
CVE-2020-14399,2020-06-17 16:15:11.930,2024-11-21T05:03:10.867,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-14399,2020
CVE-2020-5336,2020-05-04 19:15:13.597,2024-11-21T05:33:56.223,security_alert@emc.com,https://cvefeed.io/vuln/detail/CVE-2020-5336,2020
CVE-2020-6797,2020-03-02 05:15:13.277,2024-11-21T05:36:12.037,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2020-6797,2020
CVE-2020-7065,2020-04-01 04:15:13.943,2024-11-21T05:36:36.200,security@php.net,https://cvefeed.io/vuln/detail/CVE-2020-7065,2020
CVE-2019-10551,2020-04-16 11:15:13.010,2024-11-21T04:19:25.970,product-security@qualcomm.com,https://cvefeed.io/vuln/detail/CVE-2019-10551,2020
CVE-2020-35837,2020-12-30 00:15:16.440,2024-11-21T05:28:16.240,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-35837,2020
CVE-2020-5751,2020-05-07 17:15:12.323,2024-11-21T05:34:32.197,vulnreport@tenable.com,https://cvefeed.io/vuln/detail/CVE-2020-5751,2020
CVE-2021-30175,2021-04-13 14:15:14.363,2024-11-21T06:03:27.647,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-30175,2021
CVE-2020-21237,2021-12-27 23:15:08.043,2024-11-21T05:12:29.700,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-21237,2021
CVE-2021-1690,2021-01-12 20:15:33.290,2024-11-21T05:44:54.253,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2021-1690,2021
CVE-2020-11326,2021-12-20 23:15:17.883,2023-11-07T03:14:36.400,product-security@qualcomm.com,https://cvefeed.io/vuln/detail/CVE-2020-11326,2021
CVE-2021-23718,2021-11-22 17:15:08.490,2024-11-21T05:51:52.360,report@snyk.io,https://cvefeed.io/vuln/detail/CVE-2021-23718,2021
CVE-2021-31119,2021-08-24 19:15:30.003,2023-11-07T03:34:46.313,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2021-31119,2021
CVE-2021-41204,2021-11-05 21:15:08.683,2024-11-21T06:25:46.010,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2021-41204,2021
CVE-2021-30473,2021-05-06 15:15:07.943,2024-11-21T06:03:59.453,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-30473,2021
CVE-2021-21106,2021-01-08 19:15:14.880,2024-11-21T05:47:34.777,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2021-21106,2021
CVE-2021-3198,2021-07-22 19:15:09.097,2024-11-21T06:21:07.707,cve@rapid7.com,https://cvefeed.io/vuln/detail/CVE-2021-3198,2021
CVE-2021-20506,2021-03-30 17:15:16.790,2024-11-21T05:46:41.497,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2021-20506,2021
CVE-2021-22740,2021-05-26 20:15:09.220,2024-11-21T05:50:34.297,cybersecurity@se.com,https://cvefeed.io/vuln/detail/CVE-2021-22740,2021
CVE-2021-26417,2021-04-13 20:15:15.280,2024-11-21T05:56:20.423,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2021-26417,2021
CVE-2021-31059,2021-08-24 19:15:27.170,2023-11-07T03:34:31.780,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2021-31059,2021
CVE-2021-25385,2021-06-11 15:15:08.320,2024-11-21T05:54:53.310,mobile.security@samsung.com,https://cvefeed.io/vuln/detail/CVE-2021-25385,2021
CVE-2021-4010,2021-12-17 17:15:13.473,2024-11-21T06:36:43.153,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2021-4010,2021
CVE-2021-32597,2021-08-06 11:15:07.547,2024-11-21T06:07:20.997,psirt@fortinet.com,https://cvefeed.io/vuln/detail/CVE-2021-32597,2021
CVE-2021-45015,2021-12-14 14:15:09.493,2024-11-21T06:31:48.660,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-45015,2021
CVE-2021-20490,2021-06-29 16:15:08.317,2024-11-21T05:46:39.730,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2021-20490,2021
CVE-2020-23921,2021-04-21 18:15:08.307,2024-11-21T05:14:13.867,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-23921,2021
CVE-2021-26430,2021-08-12 18:15:08.780,2024-11-21T05:56:22.203,secure@microsoft.com,https://cvefeed.io/vuln/detail/CVE-2021-26430,2021
CVE-2021-3063,2021-11-10 17:15:10.507,2024-11-21T06:20:53.020,psirt@paloaltonetworks.com,https://cvefeed.io/vuln/detail/CVE-2021-3063,2021
CVE-2021-45515,2021-12-26 01:15:13.627,2024-11-21T06:32:23.680,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-45515,2021
CVE-2021-2117,2021-01-20 15:15:53.427,2024-11-21T06:02:25.023,secalert_us@oracle.com,https://cvefeed.io/vuln/detail/CVE-2021-2117,2021
CVE-2021-30892,2021-08-24 19:15:17.247,2024-11-21T06:04:54.903,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2021-30892,2021
CVE-2020-27004,2021-02-09 17:15:14.203,2024-11-21T05:20:39.957,productcert@siemens.com,https://cvefeed.io/vuln/detail/CVE-2020-27004,2021
CVE-2020-23312,2021-06-10 23:15:07.980,2024-11-21T05:13:43.890,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-23312,2021
CVE-2016-8135,2021-03-02 00:15:15.910,2023-11-07T02:35:47.363,secure@intel.com,https://cvefeed.io/vuln/detail/CVE-2016-8135,2021
CVE-2021-44857,2021-12-17 04:15:39.137,2024-11-21T06:31:37.170,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-44857,2021
CVE-2021-29967,2021-06-24 14:15:10.423,2024-11-21T06:02:04.797,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2021-29967,2021
CVE-2020-18714,2021-02-05 14:15:15.590,2024-11-21T05:08:44.303,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-18714,2021
CVE-2020-25752,2021-06-16 19:15:17.470,2024-11-21T05:18:39.893,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-25752,2021
CVE-2021-45537,2021-12-26 01:15:14.747,2024-11-21T06:32:27.310,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-45537,2021
CVE-2021-42706,2021-11-15 14:15:07.377,2024-11-21T06:28:00.737,ics-cert@hq.dhs.gov,https://cvefeed.io/vuln/detail/CVE-2021-42706,2021
CVE-2016-8157,2021-03-02 00:15:17.300,2023-11-07T02:35:52.720,secure@intel.com,https://cvefeed.io/vuln/detail/CVE-2016-8157,2021
CVE-2021-42840,2021-10-22 19:15:08.173,2024-11-21T06:28:12.720,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-42840,2021
CVE-2021-22880,2021-02-11 18:15:17.333,2024-11-21T05:50:49.607,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2021-22880,2021
CVE-2021-29479,2021-06-29 15:15:18.870,2024-11-21T06:01:13.473,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2021-29479,2021
CVE-2020-35684,2021-08-19 12:15:08.020,2024-11-21T05:27:50.820,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-35684,2021
CVE-2021-22773,2021-07-21 15:15:15.197,2024-11-21T05:50:38.377,cybersecurity@se.com,https://cvefeed.io/vuln/detail/CVE-2021-22773,2021
CVE-2021-1269,2021-01-20 20:15:15.657,2024-11-21T05:43:58.260,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2021-1269,2021
CVE-2021-38461,2021-10-22 12:15:08.423,2024-11-21T06:17:09.527,ics-cert@hq.dhs.gov,https://cvefeed.io/vuln/detail/CVE-2021-38461,2021
CVE-2021-24133,2021-03-18 15:15:14.433,2024-11-21T05:52:25.393,contact@wpscan.com,https://cvefeed.io/vuln/detail/CVE-2021-24133,2021
CVE-2021-31499,2021-06-15 19:15:10.717,2024-11-21T06:05:48.067,zdi-disclosures@trendmicro.com,https://cvefeed.io/vuln/detail/CVE-2021-31499,2021
CVE-2021-30962,2021-08-24 19:15:22.303,2024-11-21T06:05:03.353,product-security@apple.com,https://cvefeed.io/vuln/detail/CVE-2021-30962,2021
CVE-2021-22965,2021-11-19 19:15:08.263,2024-11-21T05:51:02.120,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2021-22965,2021
CVE-2021-22130,2021-06-03 11:15:08.527,2024-11-21T05:49:33.780,psirt@fortinet.com,https://cvefeed.io/vuln/detail/CVE-2021-22130,2021
CVE-2021-3579,2021-10-28 14:15:08.673,2024-11-21T06:21:53.657,cve-requests@bitdefender.com,https://cvefeed.io/vuln/detail/CVE-2021-3579,2021
CVE-2021-31355,2021-10-19 19:15:08.837,2024-11-21T06:05:29.287,sirt@juniper.net,https://cvefeed.io/vuln/detail/CVE-2021-31355,2021
CVE-2021-37997,2021-11-23 22:15:07.680,2024-11-21T06:16:13.767,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2021-37997,2021
CVE-2022-20781,2022-04-06 19:15:08.430,2024-11-21T06:43:32.677,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2022-20781,2022
CVE-2022-25627,2022-12-16 16:15:21.603,2025-04-18T14:15:17.930,secure@symantec.com,https://cvefeed.io/vuln/detail/CVE-2022-25627,2022
CVE-2021-43084,2022-03-24 18:15:07.997,2025-04-04T15:15:06.847,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-43084,2022
CVE-2022-36866,2022-09-09 15:15:12.543,2024-11-21T07:13:55.507,mobile.security@samsung.com,https://cvefeed.io/vuln/detail/CVE-2022-36866,2022
CVE-2022-46432,2022-12-20 20:15:10.793,2025-04-16T18:15:58.900,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-46432,2022
CVE-2022-29091,2022-05-26 16:15:08.383,2024-11-21T06:58:27.990,security_alert@emc.com,https://cvefeed.io/vuln/detail/CVE-2022-29091,2022
CVE-2022-3313,2022-11-01 20:15:21.543,2025-05-06T16:15:24.980,chrome-cve-admin@google.com,https://cvefeed.io/vuln/detail/CVE-2022-3313,2022
CVE-2022-27895,2022-11-15 20:15:10.930,2024-11-21T06:56:26.030,cve-coordination@palantir.com,https://cvefeed.io/vuln/detail/CVE-2022-27895,2022
CVE-2022-32616,2022-11-08 21:15:15.387,2025-05-01T19:15:51.363,security@mediatek.com,https://cvefeed.io/vuln/detail/CVE-2022-32616,2022
CVE-2022-28390,2022-04-03 21:15:08.163,2025-06-25T21:00:27.730,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-28390,2022
CVE-2022-22737,2022-12-22 20:15:14.220,2025-04-16T15:15:47.053,security@mozilla.org,https://cvefeed.io/vuln/detail/CVE-2022-22737,2022
CVE-2020-36561,2022-12-27 22:15:11.623,2025-04-11T17:15:34.397,security@golang.org,https://cvefeed.io/vuln/detail/CVE-2020-36561,2022
CVE-2022-28372,2022-07-14 13:15:08.357,2024-11-21T06:57:14.183,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-28372,2022
CVE-2022-34573,2022-07-25 22:15:08.540,2024-11-21T07:09:46.770,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-34573,2022
CVE-2021-20551,2022-06-24 17:15:08.133,2024-11-21T05:46:45.760,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2021-20551,2022
CVE-2022-42724,2022-10-10 05:15:09.237,2024-11-21T07:25:13.970,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-42724,2022
CVE-2017-2588,2022-08-08 19:15:11.950,2023-11-07T02:43:51.163,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2017-2588,2022
CVE-2022-29659,2022-06-02 14:15:50.327,2024-11-21T06:59:31.200,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2022-29659,2022
CVE-2021-38894,2022-01-10 14:10:20.410,2024-11-21T06:18:09.933,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2021-38894,2022
CVE-2021-44080,2022-06-02 14:15:31.317,2024-11-21T06:30:20.220,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2021-44080,2022
CVE-2022-38648,2022-09-22 15:15:09.350,2024-11-21T07:16:51.377,security@apache.org,https://cvefeed.io/vuln/detail/CVE-2022-38648,2022
CVE-2022-1430,2022-05-18 14:15:08.130,2024-11-21T06:40:43.087,security@huntr.dev,https://cvefeed.io/vuln/detail/CVE-2022-1430,2022
