cve_id,published,last_modified,source_identifier,url,cve_year
CVE-2024-49876,2024-10-21T18:15:09.450,2024-10-24T19:57:06.843,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49876,2024
CVE-2024-49877,2024-10-21T18:15:09.657,2024-11-08T16:15:29.500,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49877,2024
CVE-2024-49878,2024-10-21T18:15:09.863,2024-11-13T14:32:13.227,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49878,2024
CVE-2024-49879,2024-10-21T18:15:10.147,2024-11-08T16:15:29.797,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49879,2024
CVE-2024-49880,2024-10-21T18:15:10.373,2024-10-25T14:42:58.203,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49880,2024
CVE-2024-49881,2024-10-21T18:15:10.560,2024-11-08T16:15:29.960,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49881,2024
CVE-2024-49882,2024-10-21T18:15:10.790,2024-11-08T16:15:30.123,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49882,2024
CVE-2024-49883,2024-10-21T18:15:11.060,2024-11-08T16:15:30.293,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49883,2024
CVE-2024-49884,2024-10-21T18:15:11.130,2025-02-02T11:15:09.900,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49884,2024
CVE-2024-49885,2024-10-21T18:15:11.230,2024-11-13T14:36:33.207,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49885,2024
CVE-2024-49886,2024-10-21T18:15:11.293,2024-11-13T14:39:36.240,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49886,2024
CVE-2024-49887,2024-10-21T18:15:11.360,2024-11-13T14:50:09.193,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49887,2024
CVE-2024-49888,2024-10-21T18:15:11.443,2024-11-13T14:54:25.787,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49888,2024
CVE-2024-49889,2024-10-21T18:15:11.513,2024-10-25T14:37:34.400,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49889,2024
CVE-2024-49890,2024-10-21T18:15:11.580,2024-10-25T14:41:41.680,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49890,2024
CVE-2024-49891,2024-10-21T18:15:11.657,2024-12-14T21:15:26.910,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49891,2024
CVE-2024-49892,2024-10-21T18:15:11.757,2024-11-08T16:15:30.637,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49892,2024
CVE-2024-49893,2024-10-21T18:15:11.850,2024-10-25T14:32:44.987,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49893,2024
CVE-2024-49894,2024-10-21T18:15:11.913,2024-11-08T16:15:30.823,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49894,2024
CVE-2024-49895,2024-10-21T18:15:11.990,2024-10-25T14:35:35.013,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49895,2024
CVE-2024-49896,2024-10-21T18:15:12.067,2024-11-08T16:15:30.957,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49896,2024
CVE-2024-49897,2024-10-21T18:15:12.133,2024-12-14T21:15:27.100,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49897,2024
CVE-2024-49898,2024-10-21T18:15:12.190,2024-12-14T21:15:27.313,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49898,2024
CVE-2024-49899,2024-10-21T18:15:12.253,2024-12-14T21:15:27.483,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49899,2024
CVE-2024-49900,2024-10-21T18:15:12.320,2024-11-08T16:15:31.090,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49900,2024
CVE-2024-49901,2024-10-21T18:15:12.480,2024-10-25T14:05:16.967,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49901,2024
CVE-2024-49902,2024-10-21T18:15:12.700,2024-11-13T13:47:16.923,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49902,2024
CVE-2024-49903,2024-10-21T18:15:12.873,2024-11-08T16:15:31.467,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49903,2024
CVE-2024-49904,2024-10-21T18:15:12.960,2024-10-25T15:54:47.737,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49904,2024
CVE-2024-49905,2024-10-21T18:15:13.033,2024-10-24T03:43:35.477,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49905,2024
CVE-2024-49906,2024-10-21T18:15:13.120,2024-12-09T13:10:04.640,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49906,2024
CVE-2024-49907,2024-10-21T18:15:13.210,2024-10-24T03:42:38.270,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49907,2024
CVE-2024-49908,2024-10-21T18:15:13.290,2024-10-24T03:42:50.683,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49908,2024
CVE-2024-49909,2024-10-21T18:15:13.357,2024-12-14T21:15:27.673,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49909,2024
CVE-2024-49910,2024-10-21T18:15:13.433,2024-10-24T02:58:00.223,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49910,2024
CVE-2024-49911,2024-10-21T18:15:13.507,2024-12-14T21:15:27.933,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49911,2024
CVE-2024-49912,2024-10-21T18:15:13.593,2024-10-24T17:10:24.853,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49912,2024
CVE-2024-49913,2024-10-21T18:15:13.657,2024-10-24T14:39:18.017,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49913,2024
CVE-2024-49914,2024-10-21T18:15:13.723,2024-12-09T13:10:05.087,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49914,2024
CVE-2024-49915,2024-10-21T18:15:13.787,2024-12-14T21:15:28.407,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49915,2024
CVE-2024-49916,2024-10-21T18:15:13.877,2024-10-24T17:03:19.457,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49916,2024
CVE-2024-49917,2024-10-21T18:15:13.937,2024-12-14T21:15:28.817,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49917,2024
CVE-2024-49918,2024-10-21T18:15:14.030,2024-10-24T16:49:57.453,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49918,2024
CVE-2024-49919,2024-10-21T18:15:14.117,2025-02-21T14:15:46.800,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49919,2024
CVE-2024-49920,2024-10-21T18:15:14.180,2024-10-25T14:56:32.303,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49920,2024
CVE-2024-49921,2024-10-21T18:15:14.260,2024-10-25T15:01:21.077,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49921,2024
CVE-2024-49922,2024-10-21T18:15:14.327,2024-10-25T14:56:06.057,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49922,2024
CVE-2024-49923,2024-10-21T18:15:14.390,2025-02-21T14:15:47.720,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49923,2024
CVE-2024-49924,2024-10-21T18:15:14.450,2024-11-08T16:15:31.683,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49924,2024
CVE-2024-49925,2024-10-21T18:15:14.540,2024-12-14T21:15:29.247,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49925,2024
CVE-2024-49926,2024-10-21T18:15:14.623,2025-01-24T16:15:37.237,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49926,2024
CVE-2024-49927,2024-10-21T18:15:14.737,2024-11-13T14:58:48.243,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49927,2024
CVE-2024-49928,2024-10-21T18:15:14.813,2024-10-25T15:22:31.013,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49928,2024
CVE-2024-49929,2024-10-21T18:15:14.907,2024-12-14T21:15:30.213,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49929,2024
CVE-2024-49930,2024-10-21T18:15:14.990,2024-10-25T15:23:14.283,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49930,2024
CVE-2024-49931,2024-10-21T18:15:15.080,2024-10-25T15:16:07.980,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49931,2024
CVE-2024-49932,2024-10-21T18:15:15.140,2024-11-13T15:01:49.790,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49932,2024
CVE-2024-49933,2024-10-21T18:15:15.210,2024-11-13T15:09:09.597,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49933,2024
CVE-2024-49934,2024-10-21T18:15:15.273,2024-12-14T21:15:30.690,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49934,2024
CVE-2024-49935,2024-10-21T18:15:15.350,2025-07-17T17:15:36.003,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49935,2024
CVE-2024-49936,2024-10-21T18:15:15.413,2025-02-02T11:15:10.073,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49936,2024
CVE-2024-49937,2024-10-21T18:15:15.477,2024-11-13T17:02:28.620,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49937,2024
CVE-2024-49938,2024-10-21T18:15:15.547,2024-11-13T15:25:11.290,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49938,2024
CVE-2024-49939,2024-10-21T18:15:15.620,2024-12-14T21:15:31.133,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49939,2024
CVE-2024-49940,2024-10-21T18:15:15.703,2024-11-13T13:26:01.343,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49940,2024
CVE-2024-49941,2024-10-21T18:15:15.780,2024-10-25T15:17:30.543,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49941,2024
CVE-2024-49942,2024-10-21T18:15:15.843,2024-10-25T14:56:59.397,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49942,2024
CVE-2024-49943,2024-10-21T18:15:15.920,2024-11-01T14:54:07.897,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49943,2024
CVE-2024-49944,2024-10-21T18:15:15.993,2024-11-13T13:30:25.217,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49944,2024
CVE-2024-49945,2024-10-21T18:15:16.073,2024-11-01T14:52:59.240,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49945,2024
CVE-2024-49946,2024-10-21T18:15:16.133,2025-09-25T20:25:55.070,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49946,2024
CVE-2024-49947,2024-10-21T18:15:16.207,2024-11-12T21:25:21.870,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49947,2024
CVE-2024-49948,2024-10-21T18:15:16.260,2024-11-12T21:19:24.440,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49948,2024
CVE-2024-49949,2024-10-21T18:15:16.323,2024-11-12T21:03:59.377,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49949,2024
CVE-2024-49950,2024-10-21T18:15:16.417,2024-12-14T21:15:31.613,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49950,2024
CVE-2024-49951,2024-10-21T18:15:16.500,2024-12-14T21:15:32.053,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49951,2024
CVE-2024-49952,2024-10-21T18:15:16.590,2024-11-13T00:46:03.893,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49952,2024
CVE-2024-49953,2024-10-21T18:15:16.673,2024-11-07T17:44:28.297,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49953,2024
CVE-2024-49954,2024-10-21T18:15:16.753,2024-11-07T19:16:01.590,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49954,2024
CVE-2024-49955,2024-10-21T18:15:16.833,2024-11-08T16:15:33.663,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49955,2024
CVE-2024-49956,2024-10-21T18:15:16.893,2024-11-01T15:19:04.487,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49956,2024
CVE-2024-49957,2024-10-21T18:15:16.950,2024-11-08T16:15:33.963,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49957,2024
CVE-2024-49958,2024-10-21T18:15:17.050,2024-11-08T16:15:34.497,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49958,2024
CVE-2024-49959,2024-10-21T18:15:17.123,2024-11-08T16:15:34.923,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49959,2024
CVE-2024-49960,2024-10-21T18:15:17.187,2025-05-02T07:15:55.603,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49960,2024
CVE-2024-49961,2024-10-21T18:15:17.267,2024-11-07T19:22:15.323,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49961,2024
CVE-2024-49962,2024-10-21T18:15:17.353,2024-11-08T16:15:35.413,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49962,2024
CVE-2024-49963,2024-10-21T18:15:17.447,2024-11-08T16:15:35.830,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49963,2024
CVE-2024-49964,2024-10-21T18:15:17.510,2024-11-07T19:20:04.357,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49964,2024
CVE-2024-49965,2024-10-21T18:15:17.593,2024-11-08T16:15:36.353,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49965,2024
CVE-2024-49966,2024-10-21T18:15:17.683,2024-11-08T16:15:38.823,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49966,2024
CVE-2024-49967,2024-10-21T18:15:17.767,2025-01-07T09:15:07.743,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49967,2024
CVE-2024-49968,2024-10-21T18:15:17.833,2024-11-07T19:28:02.937,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49968,2024
CVE-2024-49969,2024-10-21T18:15:17.910,2024-10-25T20:15:51.520,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49969,2024
CVE-2024-49970,2024-10-21T18:15:17.973,2024-10-29T15:57:41.000,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49970,2024
CVE-2024-49971,2024-10-21T18:15:18.050,2024-11-01T19:59:49.450,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49971,2024
CVE-2024-49972,2024-10-21T18:15:18.103,2024-11-01T20:18:48.113,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49972,2024
CVE-2024-49973,2024-10-21T18:15:18.163,2024-11-08T16:15:39.283,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49973,2024
CVE-2024-49974,2024-10-21T18:15:18.227,2024-12-14T21:15:32.500,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49974,2024
CVE-2024-49975,2024-10-21T18:15:18.287,2024-11-08T16:15:39.407,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49975,2024
CVE-2024-49976,2024-10-21T18:15:18.353,2024-10-25T20:14:03.387,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49976,2024
CVE-2024-49977,2024-10-21T18:15:18.417,2024-10-25T20:03:36.737,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49977,2024
CVE-2024-49978,2024-10-21T18:15:18.483,2024-10-29T18:01:43.080,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49978,2024
CVE-2024-49979,2024-10-21T18:15:18.550,2024-10-29T18:02:14.197,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49979,2024
CVE-2024-49980,2024-10-21T18:15:18.613,2024-10-31T14:58:27.613,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49980,2024
CVE-2024-49981,2024-10-21T18:15:18.670,2024-11-08T16:15:39.567,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49981,2024
CVE-2024-49982,2024-10-21T18:15:18.733,2024-11-08T16:15:39.680,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49982,2024
CVE-2024-49983,2024-10-21T18:15:18.797,2024-10-29T16:23:31.943,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49983,2024
CVE-2024-49984,2024-10-21T18:15:18.873,2024-12-27T13:15:20.990,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49984,2024
CVE-2024-49985,2024-10-21T18:15:18.950,2024-11-08T16:15:39.950,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49985,2024
CVE-2024-49986,2024-10-21T18:15:19.020,2024-11-17T15:15:18.707,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49986,2024
CVE-2024-49987,2024-10-21T18:15:19.087,2024-10-28T16:23:44.477,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49987,2024
CVE-2024-49988,2024-10-21T18:15:19.147,2024-10-28T16:38:50.897,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49988,2024
CVE-2024-49989,2024-10-21T18:15:19.207,2025-05-02T07:15:55.770,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49989,2024
CVE-2024-49990,2024-10-21T18:15:19.270,2024-10-28T16:42:56.377,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49990,2024
CVE-2024-49991,2024-10-21T18:15:19.330,2024-11-17T15:15:18.800,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49991,2024
CVE-2024-49992,2024-10-21T18:15:19.387,2024-10-25T14:52:00.273,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49992,2024
CVE-2024-49993,2024-10-21T18:15:19.477,2024-11-10T10:15:04.323,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49993,2024
CVE-2024-49994,2024-10-21T18:15:19.557,2025-02-02T11:15:10.287,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49994,2024
CVE-2024-49995,2024-10-21T18:15:19.660,2025-04-24T14:15:45.040,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49995,2024
CVE-2024-49996,2024-10-21T18:15:19.760,2024-12-14T21:15:32.953,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49996,2024
CVE-2024-49997,2024-10-21T18:15:19.837,2024-11-08T16:15:40.220,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49997,2024
CVE-2024-49998,2024-10-21T18:15:19.907,2025-01-09T16:16:20.520,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49998,2024
CVE-2024-49999,2024-10-21T18:15:19.973,2024-10-29T18:03:40.857,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-49999,2024
CVE-2024-50000,2024-10-21T18:15:20.063,2024-10-25T19:55:55.357,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50000,2024
CVE-2024-50001,2024-10-21T18:15:20.130,2024-10-30T21:59:44.487,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50001,2024
CVE-2024-50002,2024-10-21T18:15:20.200,2024-10-30T21:57:59.923,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50002,2024
CVE-2024-46236,2024-10-21T19:15:03.207,2025-03-31T17:49:13.670,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2024-46236,2024
CVE-2024-46238,2024-10-21T19:15:03.363,2025-03-31T17:52:15.150,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2024-46238,2024
CVE-2024-46239,2024-10-21T19:15:03.413,2025-03-31T17:52:58.943,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2024-46239,2024
CVE-2024-47825,2024-10-21T19:15:03.500,2024-12-19T15:59:27.760,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2024-47825,2024
CVE-2024-48709,2024-10-21T19:15:03.817,2025-03-31T17:58:22.347,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2024-48709,2024
CVE-2024-50003,2024-10-21T19:15:04.020,2024-11-01T15:16:36.113,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50003,2024
CVE-2024-50004,2024-10-21T19:15:04.083,2024-11-07T19:27:29.863,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50004,2024
CVE-2024-50005,2024-10-21T19:15:04.143,2024-11-07T19:27:01.613,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50005,2024
CVE-2024-50006,2024-10-21T19:15:04.223,2024-11-08T16:15:40.370,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50006,2024
CVE-2024-50007,2024-10-21T19:15:04.300,2024-11-08T16:15:40.820,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50007,2024
CVE-2024-50008,2024-10-21T19:15:04.367,2024-11-08T16:15:40.927,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50008,2024
CVE-2024-50009,2024-10-21T19:15:04.437,2025-02-02T11:15:10.450,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50009,2024
CVE-2024-50010,2024-10-21T19:15:04.523,2025-01-24T16:15:37.430,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50010,2024
CVE-2024-50011,2024-10-21T19:15:04.613,2024-11-01T15:31:48.550,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50011,2024
CVE-2024-50012,2024-10-21T19:15:04.683,2024-11-08T16:15:41.333,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50012,2024
CVE-2024-50013,2024-10-21T19:15:04.767,2024-10-25T19:49:36.863,416baaa9-dc9f-4396-8d5f-8c081fb06d67,https://cvefeed.io/vuln/detail/CVE-2024-50013,2024
